id,mural_title,school_name,borough,neighborhood,lat,lng,year,artist_names,students_involved,image_url,detail_url
551,The Clemente: Arte Pa'Mi Gente,Clemente Soto Velez Cultural Center,Manhattan,Lower East Side,40.7192633,-73.9861142,2020,"Marissa Molina, Kekoa",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2021/01/for-one-and-all-web-scaled.jpeg?fit=1920%2C865&ssl=1,https://www.thrivecollective.org/portfolio/arts-for-all/
552,The Work of Our Hands,Connect Life Church,Brooklyn,Flatbush,40.6439078,-73.9577152,2020,Jon Souza,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2021/01/flatbush-feature.png?fit=1920%2C1743&ssl=1,https://www.thrivecollective.org/portfolio/work-of-our-hands-2/
553,A Wrinkle in Time,Riverdale Kingsbridge Academy,Bronx,Riverdale,40.8876785,-73.9133783,2020,"Nico Collazo, Cori Santana",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2021/01/mshs141-feature-scaled.jpg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/ms-hs-141-a-wrinkle-in-time/
554,New York Strong,PS 155 William Paca School,Manhattan,East Harlem,40.7974957,-73.9359187,2020,Marissa Molina,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2021/01/20201110_105515-scaled.jpg?fit=1920%2C865&ssl=1,https://www.thrivecollective.org/portfolio/new-york-strong/
555,BLOSSOMING (1 OF 3),PS 249K,Brooklyn,Flatbush,40.6497583,-73.9662496,2020,Peach Tao,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2021/01/249-wall1.jpg?fit=1920%2C830&ssl=1,https://www.thrivecollective.org/portfolio/blossoming/
556,Blossoming (2 of 3),PS 249K,Brooklyn,Flatbush,40.6497583,-73.9662496,2020,Peach Tao,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2021/01/249-wall2-scaled.jpg?fit=1920%2C837&ssl=1,https://www.thrivecollective.org/portfolio/blossoming-2/
557,BLOSSOMING (3 OF 3),PS 249K,Brooklyn,Flatbush,40.6497583,-73.9662496,2020,Peach Tao,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2021/01/249-wall3-scaled.jpg?fit=1920%2C805&ssl=1,https://www.thrivecollective.org/portfolio/blossoming-3/
558,PS/MS 42Q: The Tree of Peace,MS 42Q,Queens,Arverne,40.5948814,-73.7953498,2020,"Marissa Molina, Will DeNatale",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2021/01/IMG_9358-scaled.jpg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/peace-tree/
559,MS 183Q: Harmony,PS/MS 183Q,Queens,Arverne,40.5892142,-73.8060291,2019,Will DeNatale,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2021/01/183-banner2-scaled.jpg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/harmony/
560,United We Play (1 of 3),PS 163,Brooklyn,Bath Beach,40.6067282,-74.0077026,2020,Abby Walsh,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2020/12/ps163-wall2.jpg?fit=1920%2C1443&ssl=1,https://www.thrivecollective.org/portfolio/play-1/
561,United We Play (2 of 3),PS 163,Brooklyn,Bath Beach,40.6067282,-74.0077026,2020,Abby Walsh,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2020/12/ps163-wall3.jpeg?fit=1920%2C1322&ssl=1,https://www.thrivecollective.org/portfolio/play-2/
562,UNITED WE PLAY (3 OF 3),PS 163,Brooklyn,Bath Beach,40.6067282,-74.0077026,2020,Abby Walsh,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2020/12/ps163-wall4.jpeg?fit=1920%2C1058&ssl=1,https://www.thrivecollective.org/portfolio/play-3/
563,Lamar Gibson Memorial,Union Settlement East Harlem Youth Opportunity Hub,Manhattan,East Harlem,40.7896437,-73.9434636,2020,Michela Muserra,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2021/01/IMG_3582-scaled.jpg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/lamar-gibson/
564,RIP Lamar,Union Settlement East Harlem Youth Opportunity Hub,Manhattan,East Harlem,40.7896437,-73.9434636,2020,"Nico Collazo, Michela Muserra",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2020/10/rip-lamar-banner-scaled.jpg?fit=1920%2C967&ssl=1,https://www.thrivecollective.org/portfolio/rip-lamar/
565,Thrive Customs,East Harlem Ministry Hub,Manhattan,East Harlem,40.79754,-73.937774,2020,Carmen Sanchez,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2020/10/20200827_175001-scaled.jpg?fit=2560%2C1153&ssl=1,https://www.thrivecollective.org/portfolio/thrive-customs/
566,Little Lola and Tots,Little Lola and Tots,,,40.7127753,-74.0059728,2020,Michela Muserra,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2021/01/feature-scaled.jpg?fit=1920%2C1492&ssl=1,https://www.thrivecollective.org/portfolio/little-lola-and-tots/
567,Bay Ridge Kindness,Lowen's Pharmacy,Brooklyn,Bay Ridge,40.6356921,-74.0263187,,"Toofly, Jon ""Phes"" Souza",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2020/09/lowens-banner-scaled.jpg?fit=2560%2C1153&ssl=1,https://www.thrivecollective.org/portfolio/thrive-nyc/
568,Kindness Beats the Virus,PS 155,Manhattan,East Harlem,40.7974957,-73.9359187,2020,"Toofly, Michela Muserra",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2020/09/kbtv-ps155.jpg?fit=1691%2C2199&ssl=1,https://www.thrivecollective.org/portfolio/kindness-beats-the-virus/
569,Do You Love It?,East Harlem Ministry Hub,Manhattan,Harlem,40.79754,-73.937774,,Michela Muserra,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2020/09/ehmh-dyli-banner-scaled.jpg?fit=2560%2C1306&ssl=1,https://www.thrivecollective.org/portfolio/love-it/
570,Hope and Opportunity,,Manhattan,East Harlem,40.7957399,-73.9389213,,Marissa Molina,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2020/09/floor-banner-scaled.jpeg?fit=1920%2C956&ssl=1,https://www.thrivecollective.org/portfolio/ehmh-floor/
571,East Harlem Ministry Hub,East Harlem Ministry Hub,Manhattan,Harlem,40.79754,-73.937774,,Michela Muserra,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2020/09/ehmh-feature.jpeg?fit=1745%2C1671&ssl=1,https://www.thrivecollective.org/portfolio/east-harlem-ministry-hub/
572,La Palapa Market: Fiesta,,San Diego,National City,32.670594,-117.096568,2020,"karina @xkvrf, sophy @sketchbook.definition, Miguel Zepeda",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/06/market-banner-scaled.jpeg?fit=2560%2C1174&ssl=1,https://www.thrivecollective.org/portfolio/la-palapa-market-fiesta/
573,Concrete & Canvas: She Is,,San Diego,National City,32.670594,-117.096568,2020,"Angelina Deugan, Julio Olvera",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2020/08/she-is-feature-scaled.jpeg?fit=2560%2C1152&ssl=1,https://www.thrivecollective.org/portfolio/concrete-canvas-she-is/
574,Concrete & Canvas: Be Kind,,San Diego,National City,32.670594,-117.096568,2020,"Angelina Deugan, Julio Olvera",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2023/12/be-kind-banner-scaled.jpeg?fit=2560%2C1152&ssl=1,https://www.thrivecollective.org/portfolio/be-kind/
575,Black Lives Matter: A+,Foley Square,Manhattan,Civic Center,40.7143512,-74.0029927,2020,"WXY Studio, Tijay Mohammed, Sophia Dawson, Patrice Payne, Bio, Nicer, BG183, Crash, Andre Trenier, Eric Orr, Charlie Doves, Marth Alicia, Peter Paid, Giannina Gutierrez, Jamie Hef, SadeTCM, Sienide, Mark Lawrence, Key Detail, Jon “PHES” Souza, Marissa Molina, Peach Tao, Will DeNatale, Abby Walsh, Dax Matlock, Rebecca Heritage",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2020/07/mingomatic-drone-blm.png?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/blm/
576,Flowers of our People,NYCHA Stapleton Sr. Ctr.,Staten Island,Stapleton,40.6230413,-74.0824735,2020,"Marissa Molina, Nico Collazo, Rebecca Heritage",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2020/07/stapleton-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/flowers-of-our-people/
577,"WILDSTYLE COLORING BOOK, VOL. 2",,,,40.7127753,-74.0059728,,"Bio, Crash, Sonic, Kekoa",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2020/04/Wildstyle-Cover_v5.jpg?fit=1920%2C2485&ssl=1,https://www.thrivecollective.org/portfolio/wildstyle-2/
578,Wildstyle Coloring Book Vol. 1,,,,40.7127753,-74.0059728,,"Bio, Crash, Sonic, Kekoa, Toofly, Banga, BG-183, BRE, COPE2, Cren, Crey132, Daze, Flavor, Ice One TWA, Jon Phes Souza, Kaves, Nicer, Nico Collazo, Pwoz, Quik, Ruse BAD, Santiago Jaén, Sar TMB, Soem, SONIC BAD, Wuze",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2020/04/Wildstyle-Cover_v5.jpg?fit=1920%2C2485&ssl=1,https://www.thrivecollective.org/portfolio/wildstyle/
579,Islanders Dive Deeper,PS 188 The Island School,Manhattan,Lower East Side,40.7199103,-73.9774867,2019,"Marissa Molina, Romero Britto",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/12/spongebob-banner.jpg?fit=3094%2C926&ssl=1,https://www.thrivecollective.org/portfolio/spongebob/
580,Welcome: You Belong Here,PS 280Q,Queens,Jackson Heights,40.7537964,-73.8739284,2019,"Marissa Molina, Will DeNatale",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/12/280-welcome-banner.jpeg?resize=1024%2C498&ssl=1,https://www.thrivecollective.org/portfolio/welcome-you-belong/
581,Los Tapatios: Reo Drive Flowers,,San Diego,National City,32.670594,-117.096568,2019,Selina Calvo,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2018/12/reo-drive-feature-scaled.jpeg?fit=2560%2C1152&ssl=1,https://www.thrivecollective.org/portfolio/reo-drive-flowers/
582,San Diego's Mosaic,,San Diego,National City,32.6960237,-117.1037331,2018,"Ivan Rodriguez, Irie Sesma, Jordan Clark",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/boone-ave-2025-family-feature.jpeg?resize=560%2C315&ssl=1,https://www.thrivecollective.org/portfolio/san-diegos-mosaic/
583,Tree of Life,First Presbyterian Church of Jamaica,Queens,Jamaica,40.7058597,-73.7965965,2019,"Marissa Molina, Peach Tao, Will DeNatale",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/boone-ave-2025-family-feature.jpeg?resize=560%2C315&ssl=1,https://www.thrivecollective.org/portfolio/tree-of-life/
584,Thoughts and Prayers,,Manhattan,Harlem,40.8115504,-73.9464769,2019,"Marissa Molina, Will DeNatale",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/08/thoughts-and-prayers.jpeg?fit=1920%2C934&ssl=1,https://www.thrivecollective.org/portfolio/thoughts-and-prayers/
585,PS 102: Welcome Refresh,Bay Ridge,Brooklyn,Bay Ridge,40.6343559,-74.0288337,2019,"Marissa Molina, Peach Tao",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/boone-ave-2025-family-feature.jpeg?resize=560%2C315&ssl=1,https://www.thrivecollective.org/portfolio/ps-102-welcome-refresh/
586,Youth Day: Hopes and Dreams,,Bronx,East Harlem,40.7957399,-73.9389213,2019,Nico Collazo,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/boone-ave-2025-family-feature.jpeg?resize=560%2C315&ssl=1,https://www.thrivecollective.org/portfolio/hopes-and-dreams/
587,Ember Charter School: The Fabric of Leadership,Ember Charter School,Brooklyn,Bed Stuy,40.6830836,-73.9297822,2019,"Abby Walsh, Will DeNatale",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/08/ember-banner2.jpg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/ember/
588,PS 204K: The Games We Play,PS 204K,Brooklyn,Bensonhurst,40.6137294,-74.0063301,2019,"Michela Muserra, Abby Walsh",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/boone-ave-2025-family-feature.jpeg?resize=560%2C315&ssl=1,https://www.thrivecollective.org/portfolio/games-we-play/
589,The Work of our Hands,Connect Life Church,Brooklyn,Flatbush,40.6439078,-73.9577152,2019,"Jon Souza, Breana Vazquez",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/boone-ave-2025-family-feature.jpeg?resize=560%2C315&ssl=1,https://www.thrivecollective.org/portfolio/work-of-our-hands/
590,ROOTS/RAÍCES SERIES: Capicu,NYCHA Lillian Wald Sr. Ctr.,Manhattan,Lower East Side,40.720196,-73.9775992,2019,,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/07/roots-raices-series.jpg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/roots-capicu/
591,"""Roots/Raíces"" Series: Alphabet City",NYCHA Lillian Wald Sr. Ctr.,Manhattan,Lower East Side,40.720196,-73.9775992,2019,,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/07/roots-raices-series.jpg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/roots-alphabet-city/
592,Roots/Raíces Series: Piraguas,NYCHA Lillian Wald Sr. Ctr.,Manhattan,Lower East Side,40.720196,-73.9775992,2019,,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/07/roots-raices-series.jpg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/roots-piraguas/
593,"""Roots/Raíces"" Series: Coquí",NYCHA Lillian Wald Sr. Ctr.,Manhattan,Lower East Side,40.720196,-73.9775992,2019,,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/07/roots-raices-series.jpg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/roots-coqui/
594,"""Roots/Raíces"" Series: Flor de Maga",NYCHA Lillian Wald Sr. Ctr.,Manhattan,Lower East Side,40.720196,-73.9775992,2019,,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/07/roots-raices-series.jpg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/roots-maga/
595,MS 83X: Respect Road,MS 83X,Bronx,Morris Park,40.8492587,-73.8588611,2019,"Breana Vazquez, Peach Tao",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/08/respect-road-full.jpg?resize=1024%2C222&ssl=1,https://www.thrivecollective.org/portfolio/respect-road/
596,PS/IS 30: Opportunity,PS/IS 30,Brooklyn,Bay Ridge,40.6335649,-74.0242775,2019,"Abby Walsh, Nico Collazo",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/boone-ave-2025-family-feature.jpeg?resize=560%2C315&ssl=1,https://www.thrivecollective.org/portfolio/is-30-opportunity/
597,PS/IS 30: Resilience,PS/IS 30,Brooklyn,Bay Ridge,40.6335649,-74.0242775,2019,"Joshua Gabriel, Nico Collazo",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/boone-ave-2025-family-feature.jpeg?resize=560%2C315&ssl=1,https://www.thrivecollective.org/portfolio/is-30-resilience/
598,Judith Kaye HS: Undeterred,Judith S. Kaye High School,Manhattan,El Barrio,40.6837136,-73.8007697,2019,"Toofly, Pilar Batista",Natalie,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/06/undeterred-feature.jpg?fit=1600%2C1529&ssl=1,https://www.thrivecollective.org/portfolio/undeterred/
599,UrbanLife Youth & Family Center,UrbanLife Youth & Family Center,,Lower Bottoms,40.7025318,-73.9455112,2019,"Kekoa, Camer1, Tim",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/08/Accelerate-BANNER-1920x1080-1.jpg?resize=560%2C315&ssl=1,https://www.thrivecollective.org/portfolio/urbanlife-youth-family-center/
600,Hope Oakland,URBANLIFE Youth & Family Center,,West Oakland,37.8155107,-122.2839895,,"Camer1, Tim",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/06/hope-feature.jpg?fit=1600%2C1032&ssl=1,https://www.thrivecollective.org/portfolio/hope-oakland/
601,The Mayor's Fund for NYC 25th Anniversary Gala,Gracie Mansion,Manhattan,Upper East Side,40.7761437,-73.943113,2019,Marissa Molina,"Victoria Cruz, Christopher Ajayi, Rosabella Garcia, Judah Del Rio",https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/06/mayors-fund-vale.jpg?fit=1920%2C1440&ssl=1,https://www.thrivecollective.org/portfolio/mayors-fund/
602,MS 183Q: Yes I Can,PS/MS 183Q,Queens,Arverne,40.5892142,-73.8060291,2019,"Marissa Molina, Will DeNatale",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/boone-ave-2025-family-feature.jpeg?resize=560%2C315&ssl=1,https://www.thrivecollective.org/portfolio/yes-i-can/
603,Walton Campus: Global Gastronomy,Walton Campus,Bronx,Kingsbridge Heights,40.8704171,-73.8969711,2019,"Peach Tao, Chris Gomez",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/boone-ave-2025-family-feature.jpeg?resize=560%2C315&ssl=1,https://www.thrivecollective.org/portfolio/walton-campus-global-gastronomy/
604,PS 245K: Creators,PS 245,Brooklyn,Flatbush,40.6446897,-73.9629927,2019,Peach Tao,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/06/creators-hallway.jpg?resize=1024%2C613&ssl=1,https://www.thrivecollective.org/portfolio/creators/
605,MS/HS 141: Celebrate Diversity,MS/HS 141: Riverdale Kingsbridge Academy,Bronx,Riverdale,40.8876785,-73.9133783,2019,Fermin Mendoza,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/06/principal-omara.jpg?resize=1024%2C683&ssl=1,https://www.thrivecollective.org/portfolio/141-celebrate-diversity/
606,Tiger Pride,MS/HS 141: Riverdale Kingsbridge Academy,Bronx,Riverdale,40.8876785,-73.9133783,2019,Nico Collazo,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/06/pride-feature.jpeg?fit=1920%2C934&ssl=1,https://www.thrivecollective.org/portfolio/tiger-pride/
607,PS/MS 42Q: Anything is Possible,MS 42Q,Queens,Arverne,40.5948814,-73.7953498,2019,Marissa Molina,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/boone-ave-2025-family-feature.jpeg?resize=560%2C315&ssl=1,https://www.thrivecollective.org/portfolio/anything-is-possible/
608,Serendipity,PS 282 Elementary School,Brooklyn,Park Slope,40.6765608,-73.9776189,2019,Michela Muserra,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/05/Image-from-iOS-e1557981018140.jpg?resize=560%2C560&ssl=1,https://www.thrivecollective.org/portfolio/serendipity/
609,Kids Comic Con: Team Titans (2019),,,,40.7141605,-74.0036998,2019,Sam Wisneski,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/07/kcc-banner.jpg?resize=1024%2C340&ssl=1,https://www.thrivecollective.org/portfolio/kids-comic-con-team-titans/
610,PS 280Q: It Takes a Village,PS 280Q,Queens,Jackson Heights,40.7537964,-73.8739284,2019,"Michela Mussera, Breanna Vazquez",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/boone-ave-2025-family-feature.jpeg?resize=560%2C315&ssl=1,https://www.thrivecollective.org/portfolio/it-takes-a-village/
611,DISCOVERY HS: COGNITION SERIES (4 of 4),Discovery HS,Bronx,Kingsbridge Heights,40.8703174,-73.8979215,2019,"Peach Tao, Chris Gomez",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/06/pieces.jpg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/cognition-4/
612,DISCOVERY HS: COGNITION SERIES (2 of 4),Discovery HS,Bronx,Kingsbridge Heights,40.8703174,-73.8979215,2019,"Peach Tao, Chris Gomez",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/06/pieces.jpg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/cognition-2/
613,Discovery HS: Cognition Series (1 of 4),Discovery HS,Bronx,Kingsbridge Heights,40.8703174,-73.8979215,2019,"Peach Tao, Chris Gomez",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/06/pieces.jpg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/cognition/
614,DISCOVERY HS: COGNITION SERIES (3 of 4),Discovery HS,Bronx,Kingsbridge Heights,40.8703174,-73.8979215,2019,"Peach Tao, Chris Gomez",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/06/pieces.jpg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/cognition-3/
615,BCMS/PS 298: Live Well,Betty Shabazz Campus,Brooklyn,Brownsville,40.6706704,-73.907945,2019,"Marissa Molina, Nico Collazo",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/09/boone-ave-2025-family-feature.jpeg?resize=560%2C315&ssl=1,https://www.thrivecollective.org/portfolio/live-well/
616,Edition Times Square: Enchantment,Edition Times Square Hotel,Manhattan,Theater District,40.759149,-73.984164,2019,"Kekoa, Kristen Leung",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/02/20190213_181737.jpg?fit=150%2C113&ssl=1,https://www.thrivecollective.org/portfolio/enchantment/
617,Edition Times Square: Passion,Edition Times Square Hotel,Manhattan,Theater District,40.759149,-73.984164,2019,"Kekoa, Kristen Leung",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/02/20190213_181737.jpg?fit=150%2C113&ssl=1,https://www.thrivecollective.org/portfolio/passion/
618,Edition Times Square: Authenticity,Edition Times Square Hotel,Manhattan,Theater District,40.759149,-73.984164,2019,"Kekoa, Kristen Leung",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/02/20190213_181737.jpg?fit=150%2C113&ssl=1,https://www.thrivecollective.org/portfolio/edition-times-square-authenticity/
619,Edition Times Square: Sophistication,Edition Times Square Hotel,Manhattan,Theater District,40.759149,-73.984164,2019,"Kekoa, Kristen Leung",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/02/20190213_181737.jpg?fit=150%2C113&ssl=1,https://www.thrivecollective.org/portfolio/edition-times-square-sophistication/
620,Dare Greatly,PS 280Q,Queens,Jackson Heights,40.7537964,-73.8739284,2018,"Michela Muserra, Pilar Batista",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2018/10/dare-greatly-feature.jpg?fit=1501%2C1650&ssl=1,https://www.thrivecollective.org/portfolio/dare-greatly/
621,Advancing Together X MCCA,American Museum of Natural History,Manhattan,Upper West Side,40.7813241,-73.9739882,2018,"Kekoa, Kristen Leung",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2018/10/mcca-banner.jpeg?resize=1024%2C808&ssl=1,https://www.thrivecollective.org/portfolio/advancing-together/
622,Superpowers & Serve with Heart,PS 280Q,Queens,Jackson Heights,40.7537964,-73.8739284,2018,"Michela Mussera, Pilar Batista",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2018/09/ps280q-feature-1.png?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/superpowers-serve-with-heart/
623,Make Space for the Arts,,Bronx,Mott Haven,40.8091068,-73.9228881,2018,"William Acevedo,TatsCru,Crash,Bio,Nicer,BG183,Jon143,BR162,Marissa Molina",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2018/09/make-space-for-the-arts-banner.jpg?resize=1024%2C498&ssl=1,https://www.thrivecollective.org/portfolio/make-space-for-the-arts/
624,Do You Love It (2.0)?,,,,40.79754,-73.937774,,"Kekoa, Nico Collazo",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2019/05/press-junket.jpg?resize=1080%2C608&ssl=1,https://www.thrivecollective.org/portfolio/do-you-love-it-2-0/
625,0 Bring Art Back: Mott Haven Collection Summer Intensive (Bronx 2018) More Details,,Bronx,Mott Haven,40.8091068,-73.9228881,2018,"William Acevedo, John ""Crash"" Matos, TatsCru, Bio, Nicer, BG183, Jon143, BR162, Marissa Molina",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2018/09/20180820_143431.jpg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/bring-art-back-mott-haven-collection/
626,For One and All,,,,40.8095902,-73.952134,,"Kekoa, Mario Ruiz",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2018/08/justice-banner.jpg?fit=1920%2C1027&ssl=1,https://www.thrivecollective.org/portfolio/for-one-and-all/
627,Harlem Hub: Map It,Living Redemption Youth Opportunity Hub,Manhattan,Harlem,40.8095563,-73.9522846,2018,"Sally Sasz, Chloe Pitkoff",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2020/08/sally-sasz-mural-scaled.jpg?resize=560%2C560&ssl=1,https://www.thrivecollective.org/portfolio/map-it/
628,IS 123X: I Am the Bronx,IS 123X,Bronx,Soundview,40.8248771,-73.8740662,2018,"TATS Cru, Nico Collazo",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2018/07/bio-header.jpg?resize=1024%2C498&ssl=1,https://www.thrivecollective.org/portfolio/i-am-the-bronx/
629,IS 123X: Bronx Legacy,IS 123X,Bronx,Soundview,40.8248771,-73.8740662,2018,"Toofly, Nico Collazo",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2018/07/41411971670_e3c229c11c_o-1.jpg?resize=1024%2C548&ssl=1,https://www.thrivecollective.org/portfolio/bronx-legacy/
630,Harlem Hub,Living Redemption Youth Opportunity Hub,Manhattan,Harlem,40.8095563,-73.9522846,,Kekoa,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2018/07/harlem-hub-panorama.jpeg?resize=1024%2C225&ssl=1,https://www.thrivecollective.org/portfolio/harlem-hub/
631,HSTAT: Migration Remix,High School of Telecommunication Arts and Technology,Brooklyn,Bay Ridge,40.6367914,-74.0233105,2018,"Michela Mussera, Kristen Leung",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2018/07/Image-uploaded-from-iOS-13-1.jpg?resize=1024%2C669&ssl=1,https://www.thrivecollective.org/portfolio/migration-remix/
632,Walton: The World We Make,Walton Campus,Bronx,Kingsbridge Heights,40.8704171,-73.8969711,2018,"Peach Tao, Nico Collazo",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2018/07/walton-joy.jpg?resize=1024%2C682&ssl=1,https://www.thrivecollective.org/portfolio/the-world-we-make/
633,PS 185: See Yourself in the Story,PS 185,Brooklyn,Bay Ridge,40.6236642,-74.0336692,2018,"Michela Mussera, Kristen Leung",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2018/07/20180428_152333-1.jpg?resize=1024%2C621&ssl=1,https://www.thrivecollective.org/portfolio/see-yourself-in-the-story/
634,"MS/HS 141: One Tiger, Many Stripes",MS/HS 141: Riverdale Kingsbridge Academy,Bronx,Riverdale,40.8876785,-73.9133783,2018,Marissa Molissa,Rosabella,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2018/07/141-banner.jpg?fit=1600%2C754&ssl=1,https://www.thrivecollective.org/portfolio/one-tiger-many-stripes/
